,encounter,elo
642659dd6b5e994f52de9b27,1,1007.8446870040282
64265a956b5e994f52de9c25,10,982.9547487200329
641eea146b5e994f52d65c25,1,1007.804912259671
64265d716b5e994f52de9e4f,5,961.3340473877473
64265df26b5e994f52de9eca,15,1006.0141155544105
64265fc66b5e994f52dea087,1,1008.3247912410446
642661c26b5e994f52dea206,1,992.1332721328571
6426625c6b5e994f52dea288,3,1007.578682420865
642664786b5e994f52dea43e,1,1015.317898510491
642664a56b5e994f52dea45f,5,1000.7116613167613
6426650f6b5e994f52dea4bf,1,999.257937658267
6426663a6b5e994f52dea584,1,992.2029923236047
642668156b5e994f52dea746,5,997.8978198599782
6426683f6b5e994f52dea75d,1,1007.8158257405154
642668856b5e994f52dea77a,4,1007.4602795947227
64266a306b5e994f52dea8f0,1,1008.3822772819758
64266af26b5e994f52dea967,1,991.6358860436666
64266b646b5e994f52dea9da,2,1000.367637776406
64266bd96b5e994f52deaa2f,4,1015.2971941881137
642666406b5e994f52dea586,3,976.4214973218153
64266d5f6b5e994f52deab6e,1,992.1895241065987
64266dbe6b5e994f52deaba8,3,977.0800485218668
642670506b5e994f52dead3f,5,990.9173505610371
642671ed6b5e994f52deae35,3,993.5320458386454
642671f86b5e994f52deae44,2,985.4290913145494
642673a76b5e994f52deaf7c,2,1016.4374322610026
642674606b5e994f52deb021,16,1005.2259191462128
642674ca6b5e994f52deb07e,3,984.0019278882141
642676436b5e994f52deb1ff,4,1017.67099705165
642676f86b5e994f52deb260,2,1017.1112431950824
642677436b5e994f52deb2f0,13,1012.7023143318136
642678d66b5e994f52deb481,4,1001.3349065047795
64267a656b5e994f52deb657,2,1016.7735774244195
64267b106b5e994f52deb707,1,1008.248939070512
64267b6d6b5e994f52deb799,4,1001.2704839828214
64267cd26b5e994f52deb8f8,2,983.0409820950729
64267df46b5e994f52deb988,2,1017.0956570224793
64267ffc6b5e994f52debbf2,3,1036.8435243454157
6426806c6b5e994f52debc56,3,1042.922541314036
642682866b5e994f52debdf2,1,1008.3565926793419
642682aa6b5e994f52debe15,4,968.5692369947229
642683246b5e994f52debeb5,2,984.6888895876033
6426837c6b5e994f52debf1c,1,995.8866011533493
642683936b5e994f52debf2c,2,992.0
642683fe6b5e994f52debf95,4,984.0991444172338
642684a96b5e994f52dec047,10,1016.8590576790549
642684ea6b5e994f52dec061,21,1041.9133956639082
642685536b5e994f52dec10b,2,1016.6410095875412
642686056b5e994f52dec1a3,3,1008.2065075463138
642686ac6b5e994f52dec228,2,1015.855619547243
642687506b5e994f52dec26d,2,984.1989792311118
6426886a6b5e994f52dec36a,19,955.4957689061035
64268b806b5e994f52dec5d5,1,1008.1362385113284
64268bce6b5e994f52dec5f4,2,984.2684128574083
64268bd66b5e994f52dec5fc,5,991.5114190919326
64268ca06b5e994f52dec6f6,2,992.0
6423e6256b5e994f52dc0b57,5,962.115038757031
64268c9c6b5e994f52dec6f4,1,1008.0
64268d506b5e994f52dec75f,1,1007.8158257405154
64268e196b5e994f52dec81e,2,999.8655841274765
64268e4a6b5e994f52dec862,10,966.8493956753913
64268e6c6b5e994f52dec87e,9,1000.0707788988847
64268f146b5e994f52dec90c,1,1008.1228023481158
642690496b5e994f52dec9f9,1,1009.8794800068138
642691676b5e994f52decb20,1,1009.6631656124136
6426919a6b5e994f52decb55,37,1085.3756968597131
642690aa6b5e994f52deca7a,2,1016.5855804958911
642694ca6b5e994f52deceb4,2,984.2427767710114
642695946b5e994f52decf6c,5,1008.5277526812839
642699226b5e994f52ded268,2,1000.0027969165767
64269b706b5e994f52ded42b,2,1014.9823979573431
64269be76b5e994f52ded478,2,984.222200005089
64269c196b5e994f52ded4a6,3,1022.1386590518026
64269e196b5e994f52ded5b5,2,1016.1952562096569
64269f9f6b5e994f52ded708,6,1012.7533139295849
6426a04d6b5e994f52ded796,3,1006.5501884795979
6426a1df6b5e994f52ded8d4,2,1014.9770180021102
6426a1f16b5e994f52ded8e0,7,1023.035347151944
6426a3296b5e994f52deda1e,12,1043.9176902093427
6426a3396b5e994f52deda22,6,1017.2695806825072
6426a5756b5e994f52dedbb3,1,1007.7390372711317
6426a5966b5e994f52dedbc3,2,998.3181541707434
6426a6306b5e994f52dedc56,2,1014.3930095536981
6426a6ba6b5e994f52dedca7,2,1013.754966696403
6426a6b36b5e994f52dedc9f,30,1043.6673313129866
6426a8656b5e994f52deddf2,6,1040.6465499195897
6426ab506b5e994f52dee021,4,1022.6990262888899
6426ae056b5e994f52dee2aa,1,1006.982937772597
6426ae5a6b5e994f52dee30a,10,1003.7466221108002
6426ae646b5e994f52dee312,6,1014.1001416073004
6426afe96b5e994f52dee488,2,1014.8569512558496
6426b0466b5e994f52dee501,1,1007.2622909958159
6426b0896b5e994f52dee535,1,1007.0968355117803
6426b0bd6b5e994f52dee57f,44,941.863048064582
6426b58a6b5e994f52dee8ef,3,1007.6491083539637
6426b6366b5e994f52dee97d,9,1007.4459948865548
6426b8e36b5e994f52deeb6c,4,999.8038959075095
6426b9786b5e994f52deebbc,1,990.1560498172435
6426b9a56b5e994f52deebea,1,990.3720256779334
6426ba2a6b5e994f52deec69,6,971.5735366246648
6426bab26b5e994f52deecd4,1,990.5856876871051
6426baf16b5e994f52deed04,13,1005.3253013074831
6426bbf76b5e994f52deed9c,4,999.0366713586053
6426bec46b5e994f52deeff2,5,1007.0292876523799
6426c1a96b5e994f52def206,1,993.1592161289201
6426c1ec6b5e994f52def251,3,1023.5166259013836
6426c4116b5e994f52def3df,7,1030.2502179113383
6426c77f6b5e994f52def6b4,2,992.0
6426c8486b5e994f52def750,3,993.7724393494532
6426c9546b5e994f52def83d,16,953.2990162568447
6426c9f16b5e994f52def884,1,1007.3450514153401
6426ca696b5e994f52def8fb,1,991.1773741067159
6426cb2d6b5e994f52defa07,3,984.0
6426cb4a6b5e994f52defa2b,2,983.1535399101176
6426cc836b5e994f52defb79,9,1028.3535558631013
6426cd026b5e994f52defbfc,4,1001.269107228008
6426cdd16b5e994f52defcab,3,1000.0
6426cf236b5e994f52defda0,1,1007.8030229549098
6426cf296b5e994f52defdb5,25,1037.4814518249689
6426cf346b5e994f52defdba,3,1023.3098819163192
6426cf9c6b5e994f52defe10,15,984.2250882177419
6426cfcb6b5e994f52defe17,3,1000.3650952671511
6426d09c6b5e994f52defebe,4,985.4081543937878
6426d2206b5e994f52deffd8,1,1007.8194294585793
64116ad0227405118d83f1de,1,991.144838569773
6426d29d6b5e994f52df007f,6,1010.320890824975
6426d35c6b5e994f52df010b,3,989.6032019952426
6426d6156b5e994f52df02e2,15,1046.5155713946933
6426d7946b5e994f52df0431,5,974.1846147815993
6426d83e6b5e994f52df04b2,1,991.7729384161264
6426d82a6b5e994f52df049b,13,975.7968563376758
6426d9606b5e994f52df056f,24,974.4905811764979
6426d9e66b5e994f52df05ed,9,978.9429497836292
6426d90d6b5e994f52df053a,210,1434.3815968891493
6426da376b5e994f52df063d,2,992.0
6426dbb46b5e994f52df073e,2,992.0
6426dc476b5e994f52df0806,6,990.2366653994716
6426dc9f6b5e994f52df0866,4,982.9091300335011
6426ddf86b5e994f52df098f,1,1007.9584411666968
6426de296b5e994f52df09ba,2,992.0
6426de666b5e994f52df0a08,2,992.0
6426deed6b5e994f52df0aca,4,971.6351312856045
6426dec96b5e994f52df0abb,2,1015.3330696389988
6426df026b5e994f52df0add,10,994.7166445237448
6426df5e6b5e994f52df0b44,1,992.1489965574823
6426dff86b5e994f52df0bad,2,1001.0109729970237
6426dfd46b5e994f52df0b9d,2,992.0
6426df7c6b5e994f52df0b5c,26,1071.6011267510605
6426e1296b5e994f52df0c94,4,999.3254847881053
6426e1886b5e994f52df0cee,6,1014.9930196496204
6426e3646b5e994f52df0ebb,41,1012.0686336042684
6426e3ef6b5e994f52df0f06,14,993.1685451835837
6426e2e46b5e994f52df0e1d,25,1021.1542512797029
6426e53a6b5e994f52df105b,4,1006.3825131394746
6426e5e16b5e994f52df10fa,9,976.668158905352
6426e61f6b5e994f52df1126,1,1006.8502077031749
6426e7546b5e994f52df11f7,12,964.499814311433
6426e8656b5e994f52df131c,2,992.0
6426e8f96b5e994f52df13a5,4,984.5217913633351
6426e9436b5e994f52df13db,15,998.17739718434
6426ea096b5e994f52df148c,1,1006.6961904462756
6426ea6b6b5e994f52df14fe,1,1006.5465887533189
6426eac06b5e994f52df154a,4,984.0
6426eb086b5e994f52df1581,1,1006.4013377952044
6426eb946b5e994f52df163e,2,1015.8693790193557
6426ec2e6b5e994f52df1692,1,1006.260362538068
6426ec286b5e994f52df1690,6,1002.7494815479027
6426eca76b5e994f52df1727,58,1030.0292084172595
6426eca16b5e994f52df1725,2,992.0
6426ecc86b5e994f52df173f,2,1015.1565196134715
6426ed9d6b5e994f52df1832,1,1007.7756408769492
6426ede86b5e994f52df1884,3,1000.0
6426ee056b5e994f52df189d,7,1005.1162971846495
6426f2276b5e994f52df1bb2,10,972.0968549075486
6426f28f6b5e994f52df1c08,1,994.899659736556
6426f4176b5e994f52df1cfc,57,1098.9392471209608
6426f5e46b5e994f52df1ef9,1,1007.4083448344717
6426f6616b5e994f52df1fa8,81,983.3349846843248
6426f69d6b5e994f52df1fe8,1,1008.0
6426f66f6b5e994f52df1fab,1,1007.8158257405154
6426fa3b6b5e994f52df2281,1,1007.636078494172
6426fcd36b5e994f52df2447,1,991.4555212585727
6426fe376b5e994f52df253d,6,981.7612132970006
6426feb26b5e994f52df256f,3,990.2805210033877
6426ff1b6b5e994f52df25d0,1,1007.656832583085
6426ff246b5e994f52df25d5,4,996.9570508129418
6426ff476b5e994f52df25de,1,1008.0009869965688
6426ffb66b5e994f52df2615,11,987.5188752886373
642703416b5e994f52df2861,8,985.4104419316466
6427051b6b5e994f52df2a31,8,1002.2523770713603
64270be86b5e994f52df2df9,1,1007.8436700448252
64270c726b5e994f52df2e43,1,991.6632420840629
6426f7946b5e994f52df2066,320,1241.2323797034546
6426f1df6b5e994f52df1b65,4,1017.7778924862965
64270e9a6b5e994f52df2fb1,1,991.8550197842344
6427121a6b5e994f52df320e,1,1008.0425486084237
642713ec6b5e994f52df3313,1,1007.8573775970675
642714cb6b5e994f52df341b,1,1007.6766159904516
6427151e6b5e994f52df3445,1,1007.5003303407987
6427157a6b5e994f52df3478,1,991.3285608623095
642715e56b5e994f52df34d1,1,991.5271964758576
642716316b5e994f52df3507,1,991.7218505138306
642716d76b5e994f52df3575,1,1007.9123532941162
642718366b5e994f52df3654,1,1007.7302634053133
64271b326b5e994f52df3815,1,1007.5526324325834
5e16ec04b63f95603718f251,2,992.0
64085540227405118d79cc55,3,991.4183044109353
6408564e227405118d79cd4a,1,999.3938875222398
6408884b227405118d79f033,1,1012.2124348495586
6408ad9c227405118d7a0d9d,1,1008.0
63fee74c6ce79f4b2dd02d8c,4,969.5344288680725
6408ae1a227405118d7a0e2a,2,1015.272524434042
6409e02b227405118d7b4efd,3,1031.5024303100852
6409e36f227405118d7b5253,1,1012.5224008003742
6409e540227405118d7b5450,1,1012.3222125593804
6409e5b8227405118d7b548e,1,1012.1174659806815
6409ea29227405118d7b5922,1,1011.908698916706
6409eb56227405118d7b5a3c,1,1011.6964783353272
6409ebdd227405118d7b5aae,3,1014.0042791259956
6409eb09227405118d7b59f1,4,984.0
6409f761227405118d7b6860,2,992.0
6409fbab227405118d7b6c5e,3,984.3637435818455
640a9437227405118d7c1f9b,1,1008.5178663852654
640a9697227405118d7c2299,1,1011.049429199434
640a96f1227405118d7c22e2,1,1010.829380184994
640aa364227405118d7c2f01,1,994.608855355615
640aa45b227405118d7c2fb3,1,994.7192224126422
640aa4c5227405118d7c303e,2,991.6691544070015
640aa551227405118d7c30fb,1,994.9299172847063
640aa5d8227405118d7c3153,1,995.0304568760239
640aa613227405118d7c3181,40,699.4110140233826
640b526c227405118d7cc472,1,995.2224394404415
640b52f5227405118d7cc503,1,995.3140845451788
640b537e227405118d7cc559,1,995.4029633307599
640b53e0227405118d7cc57d,3,1033.1413789464866
640c05a7227405118d7d8f3a,1,1010.8464321367801
640c11bf227405118d7d98ff,1,1010.843519807017
640c12cf227405118d7d9a1f,1,1010.6230080450813
640c1324227405118d7d9a77,1,1010.4025585015162
640c136d227405118d7d9aca,1,1010.1827231831429
640c13b5227405118d7d9b3b,1,1009.9640252006452
640c1417227405118d7d9b9d,1,1009.7469543812208
640c1673227405118d7d9d4a,1,993.6669460769159
640c1805227405118d7d9f1d,1,993.9387468791857
640c185c227405118d7d9f68,1,994.0695493824184
640c1934227405118d7da034,3,982.9443531559679
640c29fe227405118d7dad5c,1,992.3553849964901
640c32d1227405118d7db494,6,996.3096075667987
5e078c2ab63f95603708bf6b,2,1000.0134464687808
64278e616b5e994f52dfda03,1,1015.9244092488334
64278f246b5e994f52dfda95,3,991.3989329540585
6427901f6b5e994f52dfdb6a,30,989.8823887743704
642791ce6b5e994f52dfdc87,2,999.9805752426203
642793d56b5e994f52dfde41,8,989.7204117900461
642913356b5e994f52e1715f,481,1059.998987828365
64282da36b5e994f52e05a08,15,983.3771814569858
642830f76b5e994f52e05d09,3,1022.9886074517448
6428325b6b5e994f52e05e8e,2,992.0
642832436b5e994f52e05e6b,1,1008.0
6427c1a86b5e994f52e00030,39,905.8872962878239
6428332e6b5e994f52e05f1a,2,992.0
642833796b5e994f52e05f63,3,984.1841742594846
642833c66b5e994f52e05fba,4,1015.6522629541512
6427f02d6b5e994f52e02655,56,1143.7503514027467
64282e996b5e994f52e05ae5,8,994.8869702556495
642834b36b5e994f52e060ab,2,984.0592254924196
642834e06b5e994f52e060cd,1,1007.8158257405154
64280e5a6b5e994f52e03fd6,14,993.2322559951334
642835ec6b5e994f52e061cc,6,1028.5405471135969
642835f46b5e994f52e061d2,3,992.1506859385693
64282d8e6b5e994f52e059ee,2,1015.6922421118788
642836f06b5e994f52e062aa,15,1012.0491732801194
642834e06b5e994f52e060ce,2,984.368153396761
6427fd666b5e994f52e032c0,33,1069.8984087275612
64282aec6b5e994f52e05773,4,1016.1917104873559
642837576b5e994f52e06315,1,1007.1358596427814
642837936b5e994f52e0633d,1,1006.97384973268
642837926b5e994f52e0633c,12,942.3788848170753
642837b76b5e994f52e0635e,1,1006.8163395801025
642838266b5e994f52e063f9,1,1006.6632873794969
642838676b5e994f52e06448,1,1006.5146376083611
642838ca6b5e994f52e06487,1,1007.4608185823738
642838d16b5e994f52e0648b,1,1006.3703230622956
6428390f6b5e994f52e064c6,1,1006.2302667243889
642839886b5e994f52e06558,1,992.0
642839416b5e994f52e06511,1,1008.0
642839f86b5e994f52e065f0,1,1007.2900805921953
64283a1b6b5e994f52e0661c,1,1008.0
64283a336b5e994f52e06626,17,968.8070275503638
64283aa56b5e994f52e066d5,1,990.0943834675886
64283ad36b5e994f52e066f6,5,1005.9160049125607
64283af66b5e994f52e06725,1,1007.1238760071278
64283b016b5e994f52e0672b,1,1006.3109391297088
64283b386b5e994f52e0675a,21,970.89381518039
64283b946b5e994f52e067ea,1,1006.1726476470058
64283bba6b5e994f52e06805,2,999.3221303101315
64283c3e6b5e994f52e0684f,1,1007.9082713283158
64283c766b5e994f52e0687b,2,999.0979406860754
64283c8d6b5e994f52e06885,10,987.1143900318488
6427958a6b5e994f52dfdfa8,20,1041.9163631786919
642796f66b5e994f52dfe0d6,1,991.9065777635738
642796ff6b5e994f52dfe0d9,1,1007.4810465457724
642797746b5e994f52dfe118,2,983.1921061164057
642797a66b5e994f52dfe122,282,1247.8160773864993
6427981a6b5e994f52dfe167,8,1010.1982533497353
642797ba6b5e994f52dfe128,7,986.6514121905271
6427988f6b5e994f52dfe1e5,1,991.6140894817215
642799376b5e994f52dfe295,1,991.8069199555506
64279bc26b5e994f52dfe464,2,1015.623131530159
64279bf16b5e994f52dfe475,1,1007.5042925940892
64279c8d6b5e994f52dfe503,4,983.481544724487
64279d196b5e994f52dfe554,1,1007.3530081419387
64279eb16b5e994f52dfe6e3,1,1007.0085153658443
64279eec6b5e994f52dfe706,11,942.1389334285828
64279ef96b5e994f52dfe714,1,1006.8500347953778
64279f8b6b5e994f52dfe76b,1,1007.4745450593242
64279ff06b5e994f52dfe7bc,4,1033.4158893519802
6427a0616b5e994f52dfe7d9,14,1010.1587239572352
642a924a6b5e994f52e3d4ef,346,1028.428497186894
642e28b96b5e994f52e8ef90,71,1226.677634444968
642982266b5e994f52e1ddc2,158,835.4046200386538
642d7ec06b5e994f52e7bd3d,335,1279.0754001608977
642fcc6c6b5e994f52eac380,1,992.0
642fcca46b5e994f52eac3de,1,1008.0
642fce476b5e994f52eac56c,18,1017.4036479451509
642fce2a6b5e994f52eac521,12,986.1162831967365
642979746b5e994f52e1d2cb,4,1014.3247643530607
642d6a626b5e994f52e7a279,16,1018.7954274215849
642d892d6b5e994f52e7cbc0,32,859.1971881278427
642fd3166b5e994f52eac951,1,1008.0
642fd3bc6b5e994f52eaca14,3,1022.3886153064589
642fd5156b5e994f52eacb31,2,998.2718120503747
64283ea06b5e994f52e06b18,424,1123.5826760506
642fd57e6b5e994f52eacb98,2,1014.3486854158479
642d618d6b5e994f52e7989e,9,944.9889360450618
642fd65b6b5e994f52eacc37,4,999.2971941881137
642d91e36b5e994f52e7d8a7,190,476.282805673114
642d87cb6b5e994f52e7c96a,194,928.0107591666189
642d8d226b5e994f52e7d27d,205,1487.560792828824
642fd7ac6b5e994f52eacd4f,1,1008.3758423914193
642fd8da6b5e994f52eace89,3,991.9899088144224
642d33a86b5e994f52e76aee,5,975.6899188576759
642d76416b5e994f52e7b27c,210,1150.86405630478
642d33b36b5e994f52e76af1,4,998.1071885782635
642fd9836b5e994f52eacf45,5,977.0806742559981
642d6c046b5e994f52e7a4d4,377,1287.5348730642204
642eaabf6b5e994f52e98d8b,171,1515.9110159064676
6430028b6b5e994f52eaf09c,2,998.9368142035815
643003646b5e994f52eaf138,2,983.7195840190228
64300b216b5e994f52eaf810,2,984.4515234437772
64300caf6b5e994f52eaf976,11,1008.2468577708206
64300d186b5e994f52eaf9d0,14,953.7724259821559
642d88376b5e994f52e7ca50,188,1126.578197457687
642d83c86b5e994f52e7c3a2,376,1185.6309677260347
642d744b6b5e994f52e7af7d,358,966.8391178725718
64283d776b5e994f52e069a6,47,1170.695065045619
64283dc56b5e994f52e06a40,46,907.1560419875814
64283de96b5e994f52e06a66,2,988.9057067529894
5e0c5e45b63f9560370d9545,1,991.3938568332533
64283ee76b5e994f52e06ba3,4,998.2919948072364
64283f6a6b5e994f52e06bfc,1,1007.7578942652403
642840316b5e994f52e06c72,4,1015.2971941881137
642809036b5e994f52e03c27,4,969.9121672591849
642840ea6b5e994f52e06d74,1,1006.9621957713924
642840c36b5e994f52e06d0d,34,1054.3793457684783
6428414b6b5e994f52e06da4,2,982.0269291890124
642841986b5e994f52e06df8,2,999.6468877964702
6428423a6b5e994f52e06e7c,1,992.0158363448986
642842236b5e994f52e06e5e,13,995.3975901870471
642842506b5e994f52e06e95,3,991.6488006683236
6427af556b5e994f52dff41b,27,951.9307613737658
6428163b6b5e994f52e0458e,25,1032.4069752938808
642842b26b5e994f52e06f18,1,991.8307896244125
642843026b5e994f52e06f4a,7,1035.197633891594
6428432e6b5e994f52e06f63,1,1008.0188673693489
642844026b5e994f52e07027,5,1005.3675842085759
642844296b5e994f52e07048,1,1007.8342498827969
6428449a6b5e994f52e070a5,1,1007.6540517733584
6428449f6b5e994f52e070a8,2,983.3874782413912
642ac1c96b5e994f52e41bd7,76,981.2732070979259
642edd476b5e994f52e9cc16,18,1011.8463454642216
642b89fd6b5e994f52e50a42,377,840.2013036123665
642ae56b6b5e994f52e446cc,16,1019.3522798040901
643181786b5e994f52ecb548,1,1008.0
643181f26b5e994f52ecb5d8,2,1015.4519042346874
642ae45b6b5e994f52e44607,5,991.5574144474465
643182436b5e994f52ecb61b,1,1008.0
6431827c6b5e994f52ecb667,1,1007.6402088595845
643182cb6b5e994f52ecb6b3,2,1008.601258548143
643182ee6b5e994f52ecb6fd,553,784.4878320350961
64316c6d6b5e994f52eca24e,546,238.75316526899806
643243a56b5e994f52eda22d,11,1011.6117703717189
642cf5876b5e994f52e718c9,186,699.7377905864364
642d8c396b5e994f52e7d11d,189,1030.6003548410822
6432460a6b5e994f52eda493,1,990.9745282633799
64324a3f6b5e994f52eda829,1,991.179569369754
64324c506b5e994f52eda9e1,4,997.7868778142252
64324f756b5e994f52edabea,21,1072.9282691727412
643252936b5e994f52edadc0,1,1009.7923354669166
643252ef6b5e994f52edae26,1,1009.5768728768459
643253396b5e994f52edae6f,1,1009.3638211058754
643254c66b5e994f52edaf8b,1,1006.6977785557434
643256406b5e994f52edb08e,2,1001.2096504607651
643258726b5e994f52edb1a6,1,1006.54813099083
643258ad6b5e994f52edb1c4,1,990.4028348948813
643258fe6b5e994f52edb1f4,2,996.6234575491803
6432592a6b5e994f52edb215,2,1015.0660079444132
6432597b6b5e994f52edb262,1,1006.5286756046409
64325a426b5e994f52edb2da,2,983.1169006700022
64325a5e6b5e994f52edb2e9,1,990.3839493407261
642845466b5e994f52e07143,1,991.4783361124457
642845b16b5e994f52e07186,1,991.6739940346284
642845b46b5e994f52e07188,21,1100.0895753980985
642845e66b5e994f52e071a2,1,1007.5795758836671
642846136b5e994f52e071d0,4,1002.4269533648533
642846226b5e994f52e071da,1,991.865539432715
642846a46b5e994f52e0722e,2,986.871049594444
642846e76b5e994f52e07263,2,984.1509667211549
642847356b5e994f52e072a1,1,1007.4057585619037
6428479a6b5e994f52e072f2,1,992.2065825070162
642847e66b5e994f52e07318,19,1018.950132226754
642847f56b5e994f52e07328,1,992.563325116603
642848796b5e994f52e073a3,1,992.7334294749487
642848e26b5e994f52e073f0,4,1013.480403182523
642849246b5e994f52e07460,2,985.6725829407814
642849236b5e994f52e0745e,4,1027.0466530376739
642849626b5e994f52e074b2,4,988.1378845583332
642849d06b5e994f52e07536,4,988.6562906294627
5e4d46ee6c4762146e885265,2,1015.7692540570042
64284b5b6b5e994f52e07670,1,1008.8990005166879
64284c5a6b5e994f52e07765,1,1007.3320244288585
64284c566b5e994f52e07764,1,1008.9254815108072
64284cb76b5e994f52e077c5,1,1007.1646950223422
64284da46b5e994f52e07874,2,1013.7728220622064
64325aa56b5e994f52edb329,1,990.5974710693063
64325afe6b5e994f52edb374,1,990.8082666380269
64325b5f6b5e994f52edb3c7,1,991.0159876154688
64325bad6b5e994f52edb3e4,3,1020.6958480382655
64325cc36b5e994f52edb514,2,997.2018070854764
64325d5f6b5e994f52edb5a6,3,976.4910647461231
64325e4a6b5e994f52edb627,1,1007.1029101107729
64325ec46b5e994f52edb657,4,1000.6435228037974
643261fb6b5e994f52edb795,3,991.8200665091622
643261df6b5e994f52edb786,3,992.5480957653126
643262466b5e994f52edb7b5,1,1008.1841742594846
6432638f6b5e994f52edb831,10,1066.9200488840404
642e6bee6b5e994f52e93cad,2,1016.1030787629935
642bbcbe6b5e994f52e5308f,3,1024.9214439500042
642bbd206b5e994f52e53101,7,962.8338374585443
6432662e6b5e994f52edba42,11,950.6143555012741
643268306b5e994f52edbbc3,1,993.1535622018957
643268926b5e994f52edbbf8,1,991.965664869155
643268cd6b5e994f52edbc1b,2,999.4908316770092
643268cf6b5e994f52edbc1e,5,992.4444246315576
6432693a6b5e994f52edbc56,1,1007.7258676329368
6432698e6b5e994f52edbc79,1,1007.6347372139355
6432699f6b5e994f52edbc83,1,991.5483463664168
643269d96b5e994f52edbcab,1,991.7425610208818
64326a4a6b5e994f52edbce0,1,991.932608255658
64326a876b5e994f52edbd03,1,1008.1183565847699
64326aab6b5e994f52edbd22,1,1007.931434831574
64326ad16b5e994f52edbd39,1,991.7488876366968
64326b0c6b5e994f52edbd53,1,991.9387951940331
64326b616b5e994f52edbd8c,2,984.6108939219862
64326be46b5e994f52edbdd9,3,1009.1926092422304
64326c836b5e994f52edbe37,1,1007.9957592313532
64326cdd6b5e994f52edbe67,1,1007.3572145422976
64326cea6b5e994f52edbe6f,2,1001.9440672032406
64326d3d6b5e994f52edbea3,6,999.5160792506772
64326e306b5e994f52edbf05,1,993.2283413584894
64326e9e6b5e994f52edbf21,1,993.3801151990845
64326f146b5e994f52edbf44,1,993.5275049148365
64326f676b5e994f52edbf50,1,1010.248679263558
643270926b5e994f52edbf87,1,1007.8158257405154
643270c16b5e994f52edbfa6,1,994.0295864856474
643271356b5e994f52edbfbe,1,994.1576412572466
643271b06b5e994f52edbfec,1,991.636078494172
6432717a6b5e994f52edbfdb,2,999.693781813326
643272276b5e994f52edc018,332,570.026667736701
643272766b5e994f52edc04a,1,992.8768096854619
6432730f6b5e994f52edc08c,1,993.0384710417774
643273826b5e994f52edc0af,19,989.644047604093
642a8d5f6b5e994f52e3cc01,4,963.5251163502647
643276db6b5e994f52edc1c1,1,1008.0110811923031
643277316b5e994f52edc1d7,1,991.8266463786972
642ae18d6b5e994f52e442ef,12,938.7927343594497
643297826b5e994f52edca0f,5,1005.9929555566922
643297b76b5e994f52edca28,4,999.6300353124349
6432993c6b5e994f52edcab5,1,1009.4599570151711
64329a2a6b5e994f52edcae0,1,1009.2483889220383
64329a756b5e994f52edcaf2,1,1009.0398053649195
64329aa56b5e994f52edcb0a,1,1008.8345246635795
64329ae66b5e994f52edcb24,1,1008.6328242618674
64329b426b5e994f52edcb37,1,992.43494173437
64329b966b5e994f52edcb67,1,1008.6083860201845
64329cb26b5e994f52edcbb6,1,1008.4109853957078
64329db46b5e994f52edcbfa,1,1008.0454605058419
6432a02c6b5e994f52edcd43,1,992.2176237269351
6432a0646b5e994f52edcd56,1,992.3965480100868
6432a0a26b5e994f52edcd7b,1,1008.5709767315686
6432a0d26b5e994f52edcd94,1,992.374321657076
6432a10f6b5e994f52edcda9,1,1006.8558645517636
6432a22a6b5e994f52edcdec,11,975.6097732512724
6432a4ec6b5e994f52edcf87,1,992.3626684202119
6432a57a6b5e994f52edcfb6,2,998.2810723533718
6432a8146b5e994f52edd0fe,533,1085.5541575969569
6432c2b76b5e994f52eddfc0,3,1001.9555872197818
6432c4c76b5e994f52ede0ef,1,1009.2205120660768
6432c5586b5e994f52ede131,1,1009.0123496602001
6432c5e16b5e994f52ede167,1,1008.807529289278
6432c6526b5e994f52ede19b,1,1008.6063230325677
6432c6c86b5e994f52ede1e7,1,1008.4089632752193
6432c7346b5e994f52ede216,1,1008.2156442955005
6432c7c66b5e994f52ede23a,2,1000.4199231616462
6432c88e6b5e994f52ede283,3,1023.2886232337004
642d89a46b5e994f52e7ccaa,11,1003.6084172394185
6432c9d26b5e994f52ede2f8,4,1015.0004499848801
6432cb736b5e994f52ede3dc,3,1021.9393872177778
6432cd1e6b5e994f52ede4ad,4,1012.6625414038356
6432ce8f6b5e994f52ede515,4,1031.7045602864355
6432cf6b6b5e994f52ede56e,1,1007.764980502777
6432cfff6b5e994f52ede5c7,1,991.519169361792
6432d0056b5e994f52ede5cb,3,1022.967042728602
6432f0926b5e994f52edf0e6,9,1020.3248120842552
6432eff96b5e994f52edf0d6,2,984.368153396761
6432f1246b5e994f52edf131,1,992.3596938945653
6432f1716b5e994f52edf149,3,989.645014653285
643306596b5e994f52edf6ea,1,992.7059070151872
6433089f6b5e994f52edf783,3,1025.4160252725599
64330bce6b5e994f52edf843,2,984.4678393779325
643359866b5e994f52ee1b7f,2,1000.5298537803235
64335aa96b5e994f52ee1bd8,2,999.769796801101
64335ba06b5e994f52ee1c9e,15,1092.6741348604255
643379c56b5e994f52ee328e,40,1074.9316081125398
643383586b5e994f52ee3b13,2,999.8772227772502
643384266b5e994f52ee3bf4,1,992.1284929873095
6433963937d38a1cc56f811a,3,1007.8389659283987
643396b037d38a1cc56f8191,6,1015.9684418202371
6433994e37d38a1cc56f837a,1,1008.3095974885654
643399c837d38a1cc56f83be,1,992.1184079847225
